/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/10.wav	143.555	3.69565
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/12.wav	143.555	7.46294
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/12.wav	129.199	5.94737
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/10.wav	132.512	4.54601
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/11.wav	139.675	2.21138
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/11.wav	114.844	6.43963
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/1.wav	2.0	-1.0
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/11.wav	132.512	10.0
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/7.wav	109.957	8.0
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/5.wav	83.3543	3.625
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/2.wav	126.048	2.94406
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/5.wav	9.2	-1.0
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/11.wav	2.66667	-1.0
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/8.wav	5.73684	-1.0
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/9.wav	6.6	-1.0
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/5.wav	6.6	-1.0
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/7.wav	143.555	6.21307
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/9.wav	90.6661	4.37391
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/12.wav	198.768	5.0
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/3.wav	135.999	9.61333
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/7.wav	120.185	2.77698
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/12.wav	184.57	4.53261
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/12.wav	109.957	8.0
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/4.wav	184.57	4.87879
/Users/lf/Dropbox/Documentos/mediaLab/materiales/fullTracks/8.wav	120.185	5.06542
